name,street_address,city,state,postal_code,country,latitude,longitude,phone,website,rating_value,review_count,services,category,google_place_id,description,source,canonical_url,is_chain,chain_name
Pure Balance,3608 W Southern Hills Blvd STE 4,Rogers,AR,72758,US,36.2857654,-94.1622143,(479) 633-7052,https://www.purebalancemb.com/,4.8,32.0,"Infrared Sauna, Cold Plunge, Red Light Therapy, Massage",,ChIJ7dR5kxURyYcRzAXvRzLMVW4,"Infrared Sauna available in Rogers, Arkansas. Private Session available.",plunge,https://plungesaunafinder.com/arkansas/rogers/pure-balance,False,
WE BELIEVE WELLNESS CENTER,37417 N Tom Darlington Dr Unit 6,Carefree,AZ,85377,US,33.8256238,-111.9241661,(602) 525-5220,https://www.webelieveaz.com/,5.0,48.0,"Infrared Sauna, Cold Plunge, PEMF Therapy, Red Light Therapy",,ChIJ3wezbJlnK4cR_-Bo5yJEY34,"Infrared Sauna available in Carefree, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/carefree/we-believe-wellness-center,False,
Ensō Skincare & Wellness,312 N Alma School Rd #19,Chandler,AZ,85224,US,33.3077253,-111.8599233,(602) 290-0342,http://ensoskincarewellness.com/,5.0,89.0,"Infrared Sauna, Massage",,ChIJAV8JnCoBK4cR6TxHnXPBjjY,"Massage available in Chandler, Arizona. Private Session available.",plunge,https://plungesaunafinder.com/arizona/chandler/ens-skincare-wellness,False,
"HOTWORX - Chandler, AZ - Ocotillo",2040 S Alma School Rd Suite 8,Chandler,AZ,85286,US,33.2747802,-111.8597259,(480) 207-1187,https://www.hotworx.net/studio/chandler-ocotillo/,4.2,37.0,Infrared Sauna,,ChIJ2SP4hUsBK4cRTIBHNQujgLo,"Infrared Sauna available in Chandler, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/chandler/hotworx-chandler-az-ocotillo,True,HOTWORX
Perspire Sauna Studio,3885 S Arizona Ave Suite 4,Chandler,AZ,85248,US,33.2492023,-111.8397474,(480) 745-1674,https://www.perspiresaunastudio.com/az/ocotillo/,5.0,66.0,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJZfbVZXGrK4cRZSD3aR7kkPA,"Red Light Therapy available in Chandler, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/chandler/perspire-sauna-studio-3885,True,Perspire Sauna Studio
RISE Modern Wellness Chandler,7131 W Ray Rd #25,Chandler,AZ,85226,US,33.3182203,-111.9655156,(602) 848-2441,https://risemodernwellness.com/locations/chandler-arizona/,5.0,102.0,"Cryotherapy, Infrared Sauna, PEMF Therapy, Halotherapy, Red Light Therapy, Massage",,ChIJYcO-xl4FK4cRDeEPWMNwkLk,"Cryotherapy available in Chandler, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/chandler/rise-modern-wellness-chandler,False,
Rejuvgen,1940 S Alma School Rd #2,Chandler,AZ,85286,US,33.277324,-111.860321,(480) 878-3088,https://www.rejuvgen.com/,5.0,17.0,"Infrared Sauna, Cold Plunge, Hot Tub, Jacuzzi, Massage",,ChIJ63S0Z9UBK4cRtIWVY9O88bU,"Infrared Sauna available in Chandler, Arizona. ",plunge,https://plungesaunafinder.com/arizona/chandler/rejuvgen,False,
Rest Recovery Chandler,610 N Alma School Rd Suite #52,Chandler,AZ,85224,US,33.3148737,-111.859861,(602) 478-5838,https://www.restrecoverychandler.com/,4.5,67.0,"Cold Plunge, Float, Halotherapy, Infrared Sauna, PEMF Therapy, Red Light Therapy, Salt Room",,ChIJpSkSQtkHK4cRpKPrvi51wgE,"Cold Plunge available in Chandler, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/chandler/rest-recovery-chandler,False,
Restore Hyper Wellness,2895 S Alma School Rd #8,Chandler,AZ,85286,US,33.2639549,-111.8577354,(480) 999-4970,https://www.restore.com/locations/az-chandler-south-az003?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4MTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.8,210.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJ77LORZ4BK4cRBPcJlXJOh-E,"Cryotherapy available in Chandler, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/chandler/restore-hyper-wellness-2895,True,Restore Hyper Wellness
Aspen Integrative Medical Center,323 N Leroux St ste b,Flagstaff,AZ,86001,US,35.2010635,-111.6477906,(928) 213-5828,http://www.aspenmedcenter.com/,4.9,70.0,Infrared Sauna,,ChIJ7Vjzg0aPLYcR_fDlcvLisI0,"Infrared Sauna available in Flagstaff, Arizona. Private Session available.",plunge,https://plungesaunafinder.com/arizona/flagstaff/aspen-integrative-medical-center,False,
High Country Motor Lodge - Flagstaff Hotel,1000 W Rte 66,Flagstaff,AZ,86001,US,35.1919367,-111.6638087,(866) 928-4265,https://highcountrymotorlodge.com/,4.4,1422.0,"Infrared Sauna, Traditional Sauna",,ChIJYfjkh2OPLYcRqyHNgrOPCrs,"Traditional Sauna available in Flagstaff, Arizona. Hotel Guests available.",plunge,https://plungesaunafinder.com/arizona/flagstaff/high-country-motor-lodge-flagstaff-hotel,False,
ROHCT Wellness Bar,1800 S Milton Rd Suite 26,Flagstaff,AZ,86001,US,35.1822485,-111.6600492,(928) 962-6444,https://www.rohct.com/,5.0,17.0,"Infrared Sauna, Cold Plunge, Red Light Therapy, Lymphatic Drainage, PEMF Therapy, Massage",,ChIJ-XK1uPyPLYcRuRY8heKMMUU,"Infrared Sauna available in Flagstaff, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/flagstaff/rohct-wellness-bar-1800,False,
Flourish Wellness,888 S Greenfield Rd #103,Gilbert,AZ,85296,US,33.3345358,-111.739482,(602) 702-8695,http://flourishwellnessclub.com/,4.9,50.0,"Cold Plunge, Infrared Sauna, PEMF Therapy, Red Light Therapy, Traditional Sauna",,ChIJkeGjwmipK4cRtTvx6k_XfZc,"Cold Plunge available in Gilbert, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/gilbert/flourish-wellness,False,
Life Time,"381 E Warner Rd, Gilbert, AZ 85296",Gilbert,AZ,85296,US,33.333739,-111.7828923,,https://www.lifetime.life/locations/az/gilbert.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,,,"Traditional Sauna, Cold Plunge",,,,plunge,https://plungesaunafinder.com/arizona/gilbert/life-time-381,True,Life Time Fitness
Perspire Sauna Studio,4865 S Higley Rd,Gilbert,AZ,85298,US,33.2620473,-111.7198712,(480) 596-4555,https://www.perspiresaunastudio.com/az/south-gilbert/,4.9,133.0,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJsQpriGatK4cRCNHmMIc22TQ,"Red Light Therapy available in Gilbert, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/gilbert/perspire-sauna-studio-higley-village,True,Perspire Sauna Studio
Pure Sweat Spa,1907 E Williams Field Rd #105,Gilbert,AZ,85295,US,33.3061537,-111.7487136,(480) 636-7676,http://puresweatspa.com/,5.0,171.0,"Infrared Sauna, Cold Plunge",,ChIJl9_lhdytK4cRjkQ6wd0cG30,"Infrared Sauna available in Gilbert, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/gilbert/pure-sweat-spa,False,
Restore Detox and Wellness Center,4365 E Pecos Rd Ste 131,Gilbert,AZ,85295,US,33.2888641,-111.6948272,(480) 825-5663,http://restoredetoxandwellness.com/,4.9,126.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, Lymphatic Drainage, Massage",,ChIJa2w0u6tTKocRohGqcHgmkLk,"Cold Plunge available in Gilbert, Arizona. Private Session available.",plunge,https://plungesaunafinder.com/arizona/gilbert/restore-detox-and-wellness-center,False,
The Wellness Bar Cryotherapy,1674 N Higley Rd #105,Gilbert,AZ,85234,US,33.3811673,-111.7242666,(480) 876-6432,http://www.thewellnessbaraz.com/,5.0,108.0,"Cryotherapy, Infrared Sauna, Halotherapy, Red Light Therapy, Float, Lymphatic Drainage",,ChIJI9Gxe1avK4cRat7K-S0rtOg,"Cryotherapy available in Gilbert, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/gilbert/the-wellness-bar-cryotherapy,False,
E3 Cryo & Wellness Center,4961 W Bell Rd Suite B5,Glendale,AZ,85308,US,33.6377112,-112.1680779,(602) 899-2796,http://www.e3cryo.com/,5.0,185.0,"Cryotherapy, Float, Halotherapy, Infrared Sauna, Lymphatic Drainage, Massage, Red Light Therapy, Salt Room",,ChIJ_drhiZ9vK4cR_BnwXwEs7dU,"Cryotherapy available in Glendale, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/glendale/e3-cryo-wellness-center,False,
Oxygen Wellness & Physical Therapy,20265 N 59th Ave b1,Glendale,AZ,85308,US,33.6704574,-112.1848578,(602) 888-7992,http://oxygenaz.com/,5.0,127.0,"Cryotherapy, Infrared Sauna, Red Light Therapy, Massage",,ChIJIbfQ1TdpK4cR4C8FsX449bE,"Cryotherapy available in Glendale, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/glendale/oxygen-wellness-physical-therapy,False,
Rejuvenate Mind Body,19420 N 59th Ave Suite C-122,Glendale,AZ,85308,US,33.6627285,-112.1873706,(623) 320-9178,https://rejuvenatemb.com/,5.0,26.0,"Infrared Sauna, Cold Plunge, Red Light Therapy",,ChIJp7_Ef2BpK4cRshhNhX05JOI,"Infrared Sauna available in Glendale, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/glendale/rejuvenate-mind-body,False,
Renewed Med Spa and Tanning,6070 W Behrend Dr Ste 139,Glendale,AZ,85308,US,33.6666762,-112.1886587,(623) 561-9100,https://renewedspa.com/,4.8,219.0,"Infrared Sauna, Red Light Therapy, Massage, Cryotherapy, Float",,ChIJGx5ALbF1K4cRqD73JI4Vs-Y,"Infrared Sauna available in Glendale, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/glendale/renewed-med-spa-and-tanning,False,
Renoja Wellness,20241 N 67th Ave Ste A4,Glendale,AZ,85308,US,33.6710196,-112.2006485,(623) 244-0188,https://renoja.com/studio/glendale-az/,5.0,102.0,"Cryotherapy, Red Light Therapy, Infrared Sauna, PEMF Therapy, Halotherapy, Massage",,ChIJyXKm3_lpK4cRb-ZWRlMHkWs,"Cryotherapy available in Glendale, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/glendale/renoja-wellness-arrowhead-ranch,False,
Yoga Cold Bath,3820 W Happy Valley Rd Suite C-143,Glendale,AZ,85310,US,33.7142616,-112.1417803,(602) 449-0888,http://yogacoldbath.com/,5.0,30.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, Traditional Sauna",,ChIJW3BOhtxlK4cRiprOKIEG59c,"Cold Plunge available in Glendale, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/glendale/yoga-cold-bath,False,
MeTime Wellness Spa,13291 W McDowell Rd e6,Goodyear,AZ,85395,US,33.463255,-112.3449166,(623) 535-7826,https://metimeaz.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,4.8,213.0,"Infrared Sauna, Halotherapy, Red Light Therapy, Massage",,ChIJv510u7A4K4cRCGJSgKEW2_M,"Infrared Sauna available in Goodyear, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/goodyear/metime-wellness-spa,False,
Trifecta Mind Body Soul,15655 W Roosevelt St Ste 220,Goodyear,AZ,85338,US,33.4556199,-112.3957087,(720) 530-3090,https://www.trifectahealthandwellness.com/,5.0,54.0,"Infrared Sauna, Red Light Therapy, Massage",,ChIJ10qzL0o5K4cRgJLPEaBay2c,"Infrared Sauna available in Goodyear, Arizona. Private Session available.",plunge,https://plungesaunafinder.com/arizona/goodyear/trifecta-mind-body-soul,False,
Blue Light Floatation,2040 S Alma School Rd Suite 4,Mesa,AZ,85210,US,,,(480) 656-2022,https://bluelightfloatation.com,4.9,265.0,"Float Therapy, Infrared Sauna",Float & Wellness,,,original,,False,
Epic Recovery,8278 W Lake Pleasant Pkwy #103,Peoria,AZ,85382,US,33.6703743,-112.2383537,(623) 624-8969,http://www.epicrecover.com/,5.0,12.0,"Cold Plunge, Infrared Sauna, Traditional Sauna, Red Light Therapy, PEMF Therapy, Lymphatic Drainage",,ChIJh1V4YdlnK4cRqoRl_U4lFBk,"Cold Plunge available in Peoria, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/peoria/epic-recovery,False,
"Healing Of The Body And Mind, LLC",8282 W Cactus Rd Suite E-144,Peoria,AZ,85381,US,33.5965535,-112.2373424,(623) 296-9485,http://healingofthebodyandmind.com/,4.9,71.0,"Infrared Sauna, Lymphatic Drainage, Massage, PEMF Therapy",,ChIJJYk3ieJpK4cRCU4RXQmQMkQ,"Infrared Sauna available in Peoria, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/peoria/healing-of-the-body-and-mind-llc,False,
Life Time,"24700 N 67th Ave, Peoria, AZ 85383",Peoria,AZ,85383,US,33.7085318,-112.2043113,,https://www.lifetime.life/locations/az/happy-valley-peoria.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,,,Traditional Sauna,,,,plunge,https://plungesaunafinder.com/arizona/peoria/life-time-24700,True,Life Time Fitness
Palm Beach Tan,8422 W Thunderbird Rd Suite 101,Peoria,AZ,85381,US,33.6113371,-112.2403237,(623) 776-9122,https://palmbeachtan.com/locations/AZ/Peoria-West-Thunderbird-Road?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=PHX008,3.7,93.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJY-n6dKuklVQRhVu9duPWcKU,"Infrared Sauna available in Peoria, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/peoria/palm-beach-tan-marketplace-at-thunderbird,True,Palm Beach Tan
Revitalize Wellness Center,24980 N 83rd Ave #100,Peoria,AZ,85383,US,33.7085907,-112.2371322,(602) 898-5665,https://www.rwcpeoria.com/,5.0,15.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, Traditional Sauna",,ChIJ87z-qJRdK4cRxPn7Y2nbtWc,"Traditional Sauna available in Peoria, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/peoria/revitalize-wellness-center,False,
Elevate Wellness Studio,3624 E Bell Rd D,Phoenix,AZ,85032,US,33.6409663,-112.0038499,(623) 887-4226,https://www.elevatestudioaz.com/,5.0,29.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, Massage",,ChIJyTDc21NxK4cRFrVC3ymzXMs,"Cold Plunge available in Phoenix, Arizona. Private Session available.",plunge,https://plungesaunafinder.com/arizona/phoenix/elevate-wellness-studio,False,
Longevity Lab,1 N 1st St,Phoenix,AZ,85004,US,33.4484901,-112.0721433,(480) 877-9974,https://www.longevitylabaz.com/,5.0,20.0,"Infrared Sauna, Cold Plunge, Red Light Therapy, Massage",,ChIJJ51ddKoTK4cRh27cwg0_Vb4,"Infrared Sauna available in Phoenix, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/phoenix/longevity-lab,False,
Optimyze North Phoenix,"Kino Plaza North Shopping Center, 13802 N 32nd St Suite 10",Phoenix,AZ,85032,US,33.61184,-112.0141182,(602) 675-5489,https://www.optimyze.me/,5.0,200.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, PEMF Therapy, Massage",,ChIJddKoe6pzK4cRKBCvAb9Dwzw,"Cold Plunge available in Phoenix, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/phoenix/optimyze-north-phoenix,False,
Perspire Sauna Studio - Phoenix,4216 N Central Ave,Phoenix,AZ,85012,US,,,,https://www.perspiresaunastudio.com,4.8,110.0,"Infrared Sauna, Red Light Therapy, Contrast Therapy",Infrared Sauna Studio,,,original,,True,Perspire Sauna Studio
Phoenix Recovery Hub,3202 E Greenway Rd #1319,Phoenix,AZ,85032,US,33.628607,-112.0129932,(602) 750-0242,https://phoenixrecoveryhub.com/,5.0,14.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, Traditional Sauna",,ChIJq6lkoQtxK4cRA1ZpmrH4JsE,"Traditional Sauna available in Phoenix, Arizona. ",plunge,https://plungesaunafinder.com/arizona/phoenix/phoenix-recovery-hub,False,
RESET Mind & Body - Uptown Phoenix,6202 N 7th St,Phoenix,AZ,85014,US,33.5275966,-112.0654814,(602) 962-5217,http://resetmindbody.com/,4.9,170.0,"Infrared Sauna, Cold Plunge, Float, Red Light Therapy",,ChIJl9fAFOQTK4cR0OGi295veDE,"Infrared Sauna available in Phoenix, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-uptown-phoenix,False,
Reset Mind & Body - Arcadia,4041 E Thomas Rd #123,Phoenix,AZ,85018,US,33.4798514,-111.9949136,(602) 641-3105,https://www.resetmindbody.com/,5.0,123.0,"Infrared Sauna, Cold Plunge, Float, Red Light Therapy",,ChIJIQ8pfd0NK4cRMyZp-O-iCOc,"Infrared Sauna available in Phoenix, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-arcadia,False,
Reset Mind & Body - Paradise Valley,4667 E Cactus Rd Suite 3A12,Phoenix,AZ,85032,US,33.5973997,-111.9814137,(602) 560-9864,https://www.resetmindbody.com/,5.0,122.0,"Infrared Sauna, Cold Plunge, Float, Red Light Therapy",,ChIJj4AqBZJzK4cRQr0ZsgLO-N0,"Infrared Sauna available in Phoenix, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/phoenix/reset-mind-body-paradise-valley,False,
Restore Hyper Wellness Phoenix,4747 E Bell Rd Suite 17,Phoenix,AZ,85032,US,,,(602) 888-4009,https://restore.com,4.7,180.0,"Cryotherapy, Infrared Sauna, IV Therapy",Wellness Studio,,,original,,True,Restore Hyper Wellness
Timber Arched Saunas,2228 E Kelton Ln,Phoenix,AZ,85022,US,33.6381357,-112.0334308,(320) 815-2551,https://www.timberarched.com/,5.0,13.0,"Cold Plunge, Infrared Sauna, Traditional Sauna",,ChIJdwXGXfJxK4cRTP-47AQP5Y4,"Traditional Sauna available in Phoenix, Arizona. Private Session available.",plunge,https://plungesaunafinder.com/arizona/phoenix/timber-arched-saunas,False,
True REST Float Spa Phoenix,4727 E Bell Rd Suite 45-100,Phoenix,AZ,85032,US,,,(602) 687-6400,https://truerest.com,4.8,195.0,"Float Therapy, Massage",Float & Wellness,,,original,,False,
UNIFY HEALTH + FITNESS,4221 E Chandler Blvd Suite #118-119,Phoenix,AZ,85048,US,33.3049017,-111.9924447,(602) 644-1563,http://www.unifyaz.com/,5.0,38.0,"Traditional Sauna, Infrared Sauna, Cold Plunge, Red Light Therapy, Massage",,ChIJX7cRmGYEK4cRgAQkhNgnKvo,"Traditional Sauna available in Phoenix, Arizona. Private Session available.",plunge,https://plungesaunafinder.com/arizona/phoenix/unify-health-fitness,False,
Vitality Float Spa,9225 N 3rd St Suite 1,Phoenix,AZ,85020,US,,,(602) 863-3527,https://vitalityfloatspa.com,4.9,215.0,"Float Therapy, Infrared Sauna",Float & Wellness,,,original,,False,
iCRYO CRYOTHERAPY + iV THERAPY + BODY SCULPTING + RED LIGHT THERAPY,4730 E Indian School Rd Suite 111B,Phoenix,AZ,85018,US,33.4950378,-111.9797692,(623) 294-5925,https://icryo.com/location/phoenix-az/,4.8,134.0,"Cryotherapy, Red Light Therapy, Infrared Sauna, Float",,ChIJvceZQfwNK4cRNEfr3rRAhQs,"Cryotherapy available in Phoenix, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/phoenix/icryo-cryotherapy-iv-therapy-body-sculpting-red-light-therapy-arcadia,True,iCRYO
A Valley of Vitality Wellness Studio,2074 Willow Creek Rd,Prescott,AZ,86301,US,34.5785824,-112.4832313,(928) 442-6026,https://www.avalleyofvitality.com/,4.9,422.0,"Infrared Sauna, Massage, Halotherapy",,ChIJy7I8BOQuLYcRc6qG2CUwnmg,"Infrared Sauna available in Prescott, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/prescott/a-valley-of-vitality-wellness-studio,False,
Sweat Infrared Sauna Studio,1046 Willow Creek Rd,Prescott,AZ,86301,US,34.5625513,-112.484054,(928) 499-8658,http://www.sweatinfraredsauna.com/,4.6,53.0,"Infrared Sauna, Cold Plunge",,ChIJVTpO0zUvLYcRHlZklQN11lI,"Infrared Sauna available in Prescott, Arizona. Membership available.",plunge,https://plungesaunafinder.com/arizona/prescott/sweat-infrared-sauna-studio,False,
Coldfront,5791 E State Rte 69 Ste 105,Prescott Valley,AZ,86314,US,34.5782115,-112.3624471,(928) 778-7029,https://www.coldfront.com/,3.4,40.0,"Cold Plunge, Infrared Sauna",,ChIJpZ9Q9NolLYcRLo9r46G_kEs,"Cold Plunge available in Prescott Valley, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/prescott-valley/coldfront,False,
Perspire Sauna Studio,21582 Ellsworth Lp Rd Suite 114,Queen Creek,AZ,85142,US,33.2523337,-111.6382415,(480) 808-3330,https://www.perspiresaunastudio.com/queen-creek,5.0,28.0,"Cold Plunge, Float, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJveuVC65NKocRKjkRKeIu2AU,"Red Light Therapy available in Queen Creek, Arizona. Day Pass available.",plunge,https://plungesaunafinder.com/arizona/queen-creek/perspire-sauna-studio-21582,True,Perspire Sauna Studio
Active Bodyworx - Massage & Wellness,8561 E Anderson Dr #109,Scottsdale,AZ,85255,US,33.6429028,-111.8949167,(480) 219-0590,https://activebodyworx.com/,4.9,32.0,"Cold Plunge, Infrared Sauna, Massage, PEMF Therapy, Red Light Therapy",,ChIJ9T8XKOh1K4cRqGTb4jEHjus,"Cold Plunge available in Scottsdale, Arizona. Private Session available.",plunge,https://plungesaunafinder.com/arizona/scottsdale/active-bodyworx-massage-wellness,False,
Float Scottsdale,7047 E Greenway Pkwy Suite 250,Scottsdale,AZ,85254,US,,,(480) 556-3567,https://floatscottsdale.com,4.9,295.0,"Float Therapy, Infrared Sauna",Float & Wellness,,,original,,False,
Life Time,"4724 N Goldwater Blvd, Scottsdale, AZ 85251",Scottsdale,AZ,85251,US,33.5045553,-111.9317516,,https://www.lifetime.life/locations/az/scottsdale-fashion-square.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,,,"Traditional Sauna, Cold Plunge",,,,plunge,https://plungesaunafinder.com/arizona/scottsdale/life-time-4724,True,Life Time Fitness
